observer,obs_count,city,year
1588480,1,Los Angeles,2019
1040477,1,Los Angeles,2019
1030987,1,Los Angeles,2019
1027120,1,Los Angeles,2019
1606340,1,Los Angeles,2019
1607812,1,Los Angeles,2019
1607814,1,Los Angeles,2019
1610583,1,Los Angeles,2019
986533,1,Los Angeles,2019
978537,1,Los Angeles,2019
966481,1,Los Angeles,2019
1612271,1,Los Angeles,2019
959286,1,Los Angeles,2019
955749,1,Los Angeles,2019
1612362,1,Los Angeles,2019
1613016,1,Los Angeles,2019
1040827,1,Los Angeles,2019
1051490,1,Los Angeles,2019
1053000,1,Los Angeles,2019
1080622,1,Los Angeles,2019
1592493,1,Los Angeles,2019
1596689,1,Los Angeles,2019
1597911,1,Los Angeles,2019
1598205,1,Los Angeles,2019
1598285,1,Los Angeles,2019
1600791,1,Los Angeles,2019
1077142,1,Los Angeles,2019
1061724,1,Los Angeles,2019
1604218,1,Los Angeles,2019
1604233,1,Los Angeles,2019
1067067,1,Los Angeles,2019
1066014,1,Los Angeles,2019
1065890,1,Los Angeles,2019
1063401,1,Los Angeles,2019
1252398,1,Los Angeles,2019
1268594,1,Los Angeles,2019
1675002,1,Los Angeles,2019
1496675,1,Los Angeles,2019
1497677,1,Los Angeles,2019
1498071,1,Los Angeles,2019
1500383,1,Los Angeles,2019
1500761,1,Los Angeles,2019
1450542,1,Los Angeles,2019
1502733,1,Los Angeles,2019
1447861,1,Los Angeles,2019
1505564,1,Los Angeles,2019
1505599,1,Los Angeles,2019
1506867,1,Los Angeles,2019
1507070,1,Los Angeles,2019
1508638,1,Los Angeles,2019
1509314,1,Los Angeles,2019
1440418,1,Los Angeles,2019
1439883,1,Los Angeles,2019
1470076,1,Los Angeles,2019
1471955,1,Los Angeles,2019
1268650,1,Los Angeles,2019
1494476,1,Los Angeles,2019
1484256,1,Los Angeles,2019
1484421,1,Los Angeles,2019
1484452,1,Los Angeles,2019
1485322,1,Los Angeles,2019
1483437,1,Los Angeles,2019
1487233,1,Los Angeles,2019
1489070,1,Los Angeles,2019
1489632,1,Los Angeles,2019
1482750,1,Los Angeles,2019
1491453,1,Los Angeles,2019
1491632,1,Los Angeles,2019
1478822,1,Los Angeles,2019
1492934,1,Los Angeles,2019
1475004,1,Los Angeles,2019
1493097,1,Los Angeles,2019
1510884,1,Los Angeles,2019
1438862,1,Los Angeles,2019
1438816,1,Los Angeles,2019
1438512,1,Los Angeles,2019
1523783,1,Los Angeles,2019
1354605,1,Los Angeles,2019
1524225,1,Los Angeles,2019
1525341,1,Los Angeles,2019
1525989,1,Los Angeles,2019
1329026,1,Los Angeles,2019
1527139,1,Los Angeles,2019
1309917,1,Los Angeles,2019
1537444,1,Los Angeles,2019
1539639,1,Los Angeles,2019
1291177,1,Los Angeles,2019
1277674,1,Los Angeles,2019
1273849,1,Los Angeles,2019
1272636,1,Los Angeles,2019
1270084,1,Los Angeles,2019
1523466,1,Los Angeles,2019
1522420,1,Los Angeles,2019
1375992,1,Los Angeles,2019
1516542,1,Los Angeles,2019
1513171,1,Los Angeles,2019
1513406,1,Los Angeles,2019
1436454,1,Los Angeles,2019
1516371,1,Los Angeles,2019
1430264,1,Los Angeles,2019
1421449,1,Los Angeles,2019
1415619,1,Los Angeles,2019
1380746,1,Los Angeles,2019
1414484,1,Los Angeles,2019
1412943,1,Los Angeles,2019
1406509,1,Los Angeles,2019
1398731,1,Los Angeles,2019
1384316,1,Los Angeles,2019
1516805,1,Los Angeles,2019
939434,1,Los Angeles,2019
935806,1,Los Angeles,2019
1613258,1,Los Angeles,2019
610197,1,Los Angeles,2019
1663436,1,Los Angeles,2019
1663757,1,Los Angeles,2019
1664673,1,Los Angeles,2019
593801,1,Los Angeles,2019
593628,1,Los Angeles,2019
1664687,1,Los Angeles,2019
1665729,1,Los Angeles,2019
1665796,1,Los Angeles,2019
577271,1,Los Angeles,2019
1666517,1,Los Angeles,2019
566566,1,Los Angeles,2019
1667137,1,Los Angeles,2019
550261,1,Los Angeles,2019
1667915,1,Los Angeles,2019
1667935,1,Los Angeles,2019
607989,1,Los Angeles,2019
613912,1,Los Angeles,2019
1613608,1,Los Angeles,2019
615325,1,Los Angeles,2019
1659031,1,Los Angeles,2019
1659073,1,Los Angeles,2019
677596,1,Los Angeles,2019
1659229,1,Los Angeles,2019
1659356,1,Los Angeles,2019
1659395,1,Los Angeles,2019
1659499,1,Los Angeles,2019
1660121,1,Los Angeles,2019
655512,1,Los Angeles,2019
1660618,1,Los Angeles,2019
633213,1,Los Angeles,2019
624935,1,Los Angeles,2019
620960,1,Los Angeles,2019
1660975,1,Los Angeles,2019
1661403,1,Los Angeles,2019
546232,1,Los Angeles,2019
1668270,1,Los Angeles,2019
543626,1,Los Angeles,2019
533376,1,Los Angeles,2019
465048,1,Los Angeles,2019
459714,1,Los Angeles,2019
456657,1,Los Angeles,2019
1673967,1,Los Angeles,2019
1673989,1,Los Angeles,2019
453811,1,Los Angeles,2019
1674278,1,Los Angeles,2019
453244,1,Los Angeles,2019
453208,1,Los Angeles,2019
453020,1,Los Angeles,2019
1674312,1,Los Angeles,2019
1674352,1,Los Angeles,2019
1674461,1,Los Angeles,2019
452423,1,Los Angeles,2019
451255,1,Los Angeles,2019
469259,1,Los Angeles,2019
475845,1,Los Angeles,2019
1673422,1,Los Angeles,2019
511055,1,Los Angeles,2019
1668956,1,Los Angeles,2019
1671736,1,Los Angeles,2019
521144,1,Los Angeles,2019
521141,1,Los Angeles,2019
1672813,1,Los Angeles,2019
512555,1,Los Angeles,2019
509995,1,Los Angeles,2019
479376,1,Los Angeles,2019
498089,1,Los Angeles,2019
1672990,1,Los Angeles,2019
487517,1,Los Angeles,2019
486412,1,Los Angeles,2019
1673005,1,Los Angeles,2019
1673013,1,Los Angeles,2019
682207,1,Los Angeles,2019
687930,1,Los Angeles,2019
697825,1,Los Angeles,2019
814923,1,Los Angeles,2019
1639646,1,Los Angeles,2019
907117,1,Los Angeles,2019
899424,1,Los Angeles,2019
898761,1,Los Angeles,2019
1641165,1,Los Angeles,2019
874443,1,Los Angeles,2019
870846,1,Los Angeles,2019
1643543,1,Los Angeles,2019
855588,1,Los Angeles,2019
1648667,1,Los Angeles,2019
843986,1,Los Angeles,2019
837581,1,Los Angeles,2019
831587,1,Los Angeles,2019
1649238,1,Los Angeles,2019
1649244,1,Los Angeles,2019
1639588,1,Los Angeles,2019
1638697,1,Los Angeles,2019
1637626,1,Los Angeles,2019
1628925,1,Los Angeles,2019
1624265,1,Los Angeles,2019
1625562,1,Los Angeles,2019
927215,1,Los Angeles,2019
925270,1,Los Angeles,2019
1625834,1,Los Angeles,2019
1625884,1,Los Angeles,2019
922484,1,Los Angeles,2019
1637559,1,Los Angeles,2019
1633964,1,Los Angeles,2019
1634191,1,Los Angeles,2019
1635446,1,Los Angeles,2019
914414,1,Los Angeles,2019
1637293,1,Los Angeles,2019
1637419,1,Los Angeles,2019
815177,1,Los Angeles,2019
1649287,1,Los Angeles,2019
699059,1,Los Angeles,2019
796011,1,Los Angeles,2019
754756,1,Los Angeles,2019
752806,1,Los Angeles,2019
1653626,1,Los Angeles,2019
1653770,1,Los Angeles,2019
745136,1,Los Angeles,2019
1653777,1,Los Angeles,2019
740831,1,Los Angeles,2019
740274,1,Los Angeles,2019
1654229,1,Los Angeles,2019
1654344,1,Los Angeles,2019
722505,1,Los Angeles,2019
1654922,1,Los Angeles,2019
1655345,1,Los Angeles,2019
703486,1,Los Angeles,2019
703478,1,Los Angeles,2019
755511,1,Los Angeles,2019
1653608,1,Los Angeles,2019
1653509,1,Los Angeles,2019
1653066,1,Los Angeles,2019
1650747,1,Los Angeles,2019
794059,1,Los Angeles,2019
1652695,1,Los Angeles,2019
793860,1,Los Angeles,2019
793279,1,Los Angeles,2019
1653060,1,Los Angeles,2019
771101,1,Los Angeles,2019
1653504,1,Los Angeles,2019
762403,1,Los Angeles,2019
761803,1,Los Angeles,2019
761411,1,Los Angeles,2019
760991,1,Los Angeles,2019
760512,1,Los Angeles,2019
1653096,1,Los Angeles,2019
3775356,1,Los Angeles,2019
154824,720,Los Angeles,2020
421748,574,Los Angeles,2020
223005,505,Los Angeles,2020
34687,444,Los Angeles,2020
35725,408,Los Angeles,2020
152894,386,Los Angeles,2020
134150,378,Los Angeles,2020
80984,377,Los Angeles,2020
220795,321,Los Angeles,2020
2726782,276,Los Angeles,2020
81779,265,Los Angeles,2020
94012,246,Los Angeles,2020
74669,229,Los Angeles,2020
216361,219,Los Angeles,2020
427782,206,Los Angeles,2020
138840,206,Los Angeles,2020
2856123,192,Los Angeles,2020
704502,174,Los Angeles,2020
164822,168,Los Angeles,2020
1163916,150,Los Angeles,2020
1640555,150,Los Angeles,2020
117921,147,Los Angeles,2020
221979,146,Los Angeles,2020
828394,145,Los Angeles,2020
1113207,139,Los Angeles,2020
1850,136,Los Angeles,2020
444470,135,Los Angeles,2020
96997,134,Los Angeles,2020
2576141,126,Los Angeles,2020
1748559,125,Los Angeles,2020
548881,115,Los Angeles,2020
1502858,114,Los Angeles,2020
2538950,114,Los Angeles,2020
1605981,113,Los Angeles,2020
225912,113,Los Angeles,2020
1496260,105,Los Angeles,2020
10814,105,Los Angeles,2020
76855,103,Los Angeles,2020
181855,99,Los Angeles,2020
2470671,98,Los Angeles,2020
219180,86,Los Angeles,2020
37802,85,Los Angeles,2020
12497,81,Los Angeles,2020
306396,81,Los Angeles,2020
866260,75,Los Angeles,2020
453052,72,Los Angeles,2020
679426,71,Los Angeles,2020
2843576,70,Los Angeles,2020
145200,70,Los Angeles,2020
74597,69,Los Angeles,2020
1437570,67,Los Angeles,2020
2808930,65,Los Angeles,2020
121050,64,Los Angeles,2020
380284,62,Los Angeles,2020
2783552,59,Los Angeles,2020
716924,55,Los Angeles,2020
748117,55,Los Angeles,2020
2594107,55,Los Angeles,2020
2628831,55,Los Angeles,2020
206963,55,Los Angeles,2020
657180,54,Los Angeles,2020
2534437,54,Los Angeles,2020
8510,51,Los Angeles,2020
171199,51,Los Angeles,2020
90584,49,Los Angeles,2020
2587636,48,Los Angeles,2020
147856,48,Los Angeles,2020
1807929,47,Los Angeles,2020
1668282,45,Los Angeles,2020
142166,45,Los Angeles,2020
1160656,45,Los Angeles,2020
2818200,44,Los Angeles,2020
2705793,43,Los Angeles,2020
1684269,42,Los Angeles,2020
497764,42,Los Angeles,2020
20922,41,Los Angeles,2020
1650078,41,Los Angeles,2020
15419,39,Los Angeles,2020
757388,38,Los Angeles,2020
2834128,38,Los Angeles,2020
39672,38,Los Angeles,2020
2770814,38,Los Angeles,2020
2458081,37,Los Angeles,2020
2727060,37,Los Angeles,2020
916564,37,Los Angeles,2020
2585570,36,Los Angeles,2020
1788072,35,Los Angeles,2020
2750435,35,Los Angeles,2020
2575681,35,Los Angeles,2020
390160,35,Los Angeles,2020
754116,34,Los Angeles,2020
613172,34,Los Angeles,2020
3003803,34,Los Angeles,2020
1635826,34,Los Angeles,2020
1802927,34,Los Angeles,2020
43095,33,Los Angeles,2020
2740469,33,Los Angeles,2020
2809729,33,Los Angeles,2020
828443,33,Los Angeles,2020
621200,32,Los Angeles,2020
2750460,31,Los Angeles,2020
77126,31,Los Angeles,2020
828680,31,Los Angeles,2020
327960,30,Los Angeles,2020
31076,30,Los Angeles,2020
2820657,30,Los Angeles,2020
2600642,29,Los Angeles,2020
2854212,29,Los Angeles,2020
91327,29,Los Angeles,2020
2600671,29,Los Angeles,2020
228243,28,Los Angeles,2020
2791346,28,Los Angeles,2020
636048,28,Los Angeles,2020
456657,28,Los Angeles,2020
2848190,27,Los Angeles,2020
2304814,27,Los Angeles,2020
2790720,27,Los Angeles,2020
2729441,27,Los Angeles,2020
2818861,27,Los Angeles,2020
2820774,27,Los Angeles,2020
1524947,27,Los Angeles,2020
2836966,27,Los Angeles,2020
472177,26,Los Angeles,2020
20320,26,Los Angeles,2020
522768,26,Los Angeles,2020
2857337,26,Los Angeles,2020
2791348,25,Los Angeles,2020
2706437,25,Los Angeles,2020
1604761,25,Los Angeles,2020
18108,25,Los Angeles,2020
2791353,25,Los Angeles,2020
2843550,25,Los Angeles,2020
2833664,25,Los Angeles,2020
2846752,24,Los Angeles,2020
824691,24,Los Angeles,2020
1467957,24,Los Angeles,2020
2791328,24,Los Angeles,2020
1561961,23,Los Angeles,2020
334449,23,Los Angeles,2020
246393,23,Los Angeles,2020
246272,23,Los Angeles,2020
47617,23,Los Angeles,2020
1926458,23,Los Angeles,2020
2790876,23,Los Angeles,2020
38655,22,Los Angeles,2020
2792383,22,Los Angeles,2020
2791349,22,Los Angeles,2020
670162,22,Los Angeles,2020
146986,22,Los Angeles,2020
1106795,22,Los Angeles,2020
2594375,22,Los Angeles,2020
451463,22,Los Angeles,2020
887173,22,Los Angeles,2020
146517,22,Los Angeles,2020
1163777,22,Los Angeles,2020
2628700,22,Los Angeles,2020
2508263,22,Los Angeles,2020
515850,22,Los Angeles,2020
1802938,21,Los Angeles,2020
2792277,21,Los Angeles,2020
501584,21,Los Angeles,2020
188842,21,Los Angeles,2020
239163,21,Los Angeles,2020
2833935,21,Los Angeles,2020
2790725,21,Los Angeles,2020
2559811,21,Los Angeles,2020
2575684,21,Los Angeles,2020
69945,21,Los Angeles,2020
539085,21,Los Angeles,2020
403933,21,Los Angeles,2020
426938,20,Los Angeles,2020
2836414,20,Los Angeles,2020
2820725,20,Los Angeles,2020
989237,20,Los Angeles,2020
2819762,20,Los Angeles,2020
2837815,20,Los Angeles,2020
73705,20,Los Angeles,2020
1640683,20,Los Angeles,2020
2792291,20,Los Angeles,2020
210826,20,Los Angeles,2020
2791335,20,Los Angeles,2020
2791321,20,Los Angeles,2020
2790759,20,Los Angeles,2020
2785960,20,Los Angeles,2020
2857439,20,Los Angeles,2020
121580,20,Los Angeles,2020
123167,20,Los Angeles,2020
2226560,19,Los Angeles,2020
2791329,19,Los Angeles,2020
2790760,19,Los Angeles,2020
1084107,19,Los Angeles,2020
2790724,19,Los Angeles,2020
2391854,19,Los Angeles,2020
1868679,18,Los Angeles,2020
2662163,18,Los Angeles,2020
2559816,18,Los Angeles,2020
2791371,18,Los Angeles,2020
219565,18,Los Angeles,2020
2795667,18,Los Angeles,2020
20267,18,Los Angeles,2020
485578,18,Los Angeles,2020
216703,18,Los Angeles,2020
1481813,18,Los Angeles,2020
2790749,18,Los Angeles,2020
103610,18,Los Angeles,2020
424187,18,Los Angeles,2020
2594382,18,Los Angeles,2020
18314,17,Los Angeles,2020
2818853,17,Los Angeles,2020
78365,17,Los Angeles,2020
2792263,17,Los Angeles,2020
1437874,17,Los Angeles,2020
162651,17,Los Angeles,2020
39264,17,Los Angeles,2020
2438333,17,Los Angeles,2020
2792282,16,Los Angeles,2020
2555610,16,Los Angeles,2020
2296101,16,Los Angeles,2020
281999,16,Los Angeles,2020
2790758,16,Los Angeles,2020
2808334,16,Los Angeles,2020
2791339,16,Los Angeles,2020
2624734,16,Los Angeles,2020
435165,16,Los Angeles,2020
2694671,16,Los Angeles,2020
2790698,16,Los Angeles,2020
2734511,16,Los Angeles,2020
2791395,16,Los Angeles,2020
795991,16,Los Angeles,2020
1470496,16,Los Angeles,2020
2866377,16,Los Angeles,2020
2626298,15,Los Angeles,2020
2792249,15,Los Angeles,2020
2792284,15,Los Angeles,2020
699882,15,Los Angeles,2020
2605539,15,Los Angeles,2020
2790717,15,Los Angeles,2020
2848023,15,Los Angeles,2020
2721295,15,Los Angeles,2020
2810083,14,Los Angeles,2020
80445,14,Los Angeles,2020
2792253,14,Los Angeles,2020
2847105,14,Los Angeles,2020
2837796,14,Los Angeles,2020
219215,14,Los Angeles,2020
265364,14,Los Angeles,2020
2425944,14,Los Angeles,2020
2791362,14,Los Angeles,2020
1113283,14,Los Angeles,2020
72116,14,Los Angeles,2020
2556338,14,Los Angeles,2020
2863067,13,Los Angeles,2020
2822606,13,Los Angeles,2020
2729386,13,Los Angeles,2020
2838648,13,Los Angeles,2020
163810,13,Los Angeles,2020
2812565,13,Los Angeles,2020
257740,13,Los Angeles,2020
2832507,13,Los Angeles,2020
2837934,13,Los Angeles,2020
2843314,13,Los Angeles,2020
2818516,13,Los Angeles,2020
207930,13,Los Angeles,2020
2855942,13,Los Angeles,2020
54003,13,Los Angeles,2020
2809396,12,Los Angeles,2020
638575,12,Los Angeles,2020
2856945,12,Los Angeles,2020
2856534,12,Los Angeles,2020
2791341,12,Los Angeles,2020
432875,12,Los Angeles,2020
2834164,12,Los Angeles,2020
411384,12,Los Angeles,2020
2790813,12,Los Angeles,2020
2170626,12,Los Angeles,2020
2599065,12,Los Angeles,2020
587569,12,Los Angeles,2020
108358,12,Los Angeles,2020
2765230,12,Los Angeles,2020
2835689,12,Los Angeles,2020
2809248,12,Los Angeles,2020
533526,12,Los Angeles,2020
1193565,12,Los Angeles,2020
2585165,12,Los Angeles,2020
2787591,12,Los Angeles,2020
2833904,12,Los Angeles,2020
2585106,12,Los Angeles,2020
2164231,12,Los Angeles,2020
2814608,12,Los Angeles,2020
2863804,12,Los Angeles,2020
1393869,12,Los Angeles,2020
451852,12,Los Angeles,2020
2858493,12,Los Angeles,2020
2864400,11,Los Angeles,2020
351405,11,Los Angeles,2020
2866338,11,Los Angeles,2020
74040,11,Los Angeles,2020
2857662,11,Los Angeles,2020
2834560,11,Los Angeles,2020
924523,11,Los Angeles,2020
1894187,11,Los Angeles,2020
526853,11,Los Angeles,2020
2791363,11,Los Angeles,2020
1161069,11,Los Angeles,2020
1572099,11,Los Angeles,2020
1544680,11,Los Angeles,2020
203848,11,Los Angeles,2020
1108547,11,Los Angeles,2020
2790489,11,Los Angeles,2020
2855991,11,Los Angeles,2020
468579,11,Los Angeles,2020
2629101,11,Los Angeles,2020
2843488,11,Los Angeles,2020
2864499,11,Los Angeles,2020
2353699,11,Los Angeles,2020
2842695,11,Los Angeles,2020
2792261,11,Los Angeles,2020
2792297,11,Los Angeles,2020
2804037,11,Los Angeles,2020
2808344,11,Los Angeles,2020
2854364,11,Los Angeles,2020
2661439,11,Los Angeles,2020
2865893,11,Los Angeles,2020
2837213,11,Los Angeles,2020
452067,11,Los Angeles,2020
2862442,10,Los Angeles,2020
2879594,10,Los Angeles,2020
2857471,10,Los Angeles,2020
1573935,10,Los Angeles,2020
222263,10,Los Angeles,2020
1590412,10,Los Angeles,2020
2784507,10,Los Angeles,2020
113206,10,Los Angeles,2020
1628946,10,Los Angeles,2020
2613886,10,Los Angeles,2020
2820812,10,Los Angeles,2020
814044,10,Los Angeles,2020
2791327,10,Los Angeles,2020
904859,10,Los Angeles,2020
276781,10,Los Angeles,2020
1636409,10,Los Angeles,2020
2792320,10,Los Angeles,2020
271754,10,Los Angeles,2020
924897,10,Los Angeles,2020
115757,10,Los Angeles,2020
2809793,10,Los Angeles,2020
2596509,10,Los Angeles,2020
1104110,10,Los Angeles,2020
371579,10,Los Angeles,2020
2844232,10,Los Angeles,2020
959286,10,Los Angeles,2020
2837401,10,Los Angeles,2020
2835279,10,Los Angeles,2020
2832793,10,Los Angeles,2020
1093439,10,Los Angeles,2020
1016196,10,Los Angeles,2020
2833081,10,Los Angeles,2020
453477,10,Los Angeles,2020
391160,10,Los Angeles,2020
2846076,10,Los Angeles,2020
2829168,10,Los Angeles,2020
2846386,10,Los Angeles,2020
1779636,9,Los Angeles,2020
2811891,9,Los Angeles,2020
2553698,9,Los Angeles,2020
2289524,9,Los Angeles,2020
2629126,9,Los Angeles,2020
2846351,9,Los Angeles,2020
920550,9,Los Angeles,2020
403949,9,Los Angeles,2020
2786213,9,Los Angeles,2020
2862714,9,Los Angeles,2020
2533588,9,Los Angeles,2020
1175238,9,Los Angeles,2020
426185,9,Los Angeles,2020
7423,9,Los Angeles,2020
1194047,9,Los Angeles,2020
2791345,9,Los Angeles,2020
1353294,9,Los Angeles,2020
2849072,9,Los Angeles,2020
2452333,9,Los Angeles,2020
2629091,9,Los Angeles,2020
2830321,9,Los Angeles,2020
2714538,9,Los Angeles,2020
2857286,9,Los Angeles,2020
2628788,9,Los Angeles,2020
2836658,9,Los Angeles,2020
2864338,9,Los Angeles,2020
2504434,8,Los Angeles,2020
431103,8,Los Angeles,2020
2790184,8,Los Angeles,2020
2835974,8,Los Angeles,2020
923841,8,Los Angeles,2020
504474,8,Los Angeles,2020
2235235,8,Los Angeles,2020
430295,8,Los Angeles,2020
2865179,8,Los Angeles,2020
2808681,8,Los Angeles,2020
1450542,8,Los Angeles,2020
1193239,8,Los Angeles,2020
895140,8,Los Angeles,2020
2817727,8,Los Angeles,2020
2760337,8,Los Angeles,2020
150851,8,Los Angeles,2020
2848136,8,Los Angeles,2020
2829474,8,Los Angeles,2020
314476,8,Los Angeles,2020
1341573,8,Los Angeles,2020
2830340,8,Los Angeles,2020
2821750,8,Los Angeles,2020
2791854,8,Los Angeles,2020
1323079,8,Los Angeles,2020
510825,8,Los Angeles,2020
459300,8,Los Angeles,2020
2831721,8,Los Angeles,2020
1970681,8,Los Angeles,2020
2392606,8,Los Angeles,2020
2844748,8,Los Angeles,2020
967296,8,Los Angeles,2020
1775078,8,Los Angeles,2020
577125,8,Los Angeles,2020
2819337,8,Los Angeles,2020
2835466,8,Los Angeles,2020
2741562,8,Los Angeles,2020
2792283,8,Los Angeles,2020
1518277,8,Los Angeles,2020
31511,7,Los Angeles,2020
208737,7,Los Angeles,2020
3492578,7,Los Angeles,2020
2828243,7,Los Angeles,2020
452847,7,Los Angeles,2020
457137,7,Los Angeles,2020
220509,7,Los Angeles,2020
2843117,7,Los Angeles,2020
21786,7,Los Angeles,2020
2387483,7,Los Angeles,2020
18469,7,Los Angeles,2020
219720,7,Los Angeles,2020
1693477,7,Los Angeles,2020
2766753,7,Los Angeles,2020
2547373,7,Los Angeles,2020
2832556,7,Los Angeles,2020
2613046,7,Los Angeles,2020
204673,7,Los Angeles,2020
2863760,7,Los Angeles,2020
2515830,7,Los Angeles,2020
123490,7,Los Angeles,2020
2779996,7,Los Angeles,2020
2787064,7,Los Angeles,2020
2710658,7,Los Angeles,2020
2824328,7,Los Angeles,2020
2758692,7,Los Angeles,2020
40549,7,Los Angeles,2020
904592,7,Los Angeles,2020
2471685,7,Los Angeles,2020
2864880,7,Los Angeles,2020
1603112,7,Los Angeles,2020
73504,7,Los Angeles,2020
3635846,6,Los Angeles,2020
2847512,6,Los Angeles,2020
2864902,6,Los Angeles,2020
555180,6,Los Angeles,2020
2759938,6,Los Angeles,2020
2734284,6,Los Angeles,2020
2843857,6,Los Angeles,2020
2844485,6,Los Angeles,2020
2877821,6,Los Angeles,2020
506838,6,Los Angeles,2020
801960,6,Los Angeles,2020
2855129,6,Los Angeles,2020
2790730,6,Los Angeles,2020
2845669,6,Los Angeles,2020
2855496,6,Los Angeles,2020
2790722,6,Los Angeles,2020
2845948,6,Los Angeles,2020
494449,6,Los Angeles,2020
2235042,6,Los Angeles,2020
2713889,6,Los Angeles,2020
2790823,6,Los Angeles,2020
2846266,6,Los Angeles,2020
876139,6,Los Angeles,2020
2714738,6,Los Angeles,2020
2845595,6,Los Angeles,2020
855903,6,Los Angeles,2020
2854799,6,Los Angeles,2020
1348616,6,Los Angeles,2020
2813915,6,Los Angeles,2020
258100,6,Los Angeles,2020
697858,6,Los Angeles,2020
2970554,6,Los Angeles,2020
939434,6,Los Angeles,2020
736558,6,Los Angeles,2020
2625470,6,Los Angeles,2020
2811662,6,Los Angeles,2020
1424940,6,Los Angeles,2020
1423327,6,Los Angeles,2020
1263262,6,Los Angeles,2020
2813976,6,Los Angeles,2020
1899002,6,Los Angeles,2020
2628026,6,Los Angeles,2020
2833414,6,Los Angeles,2020
2857270,6,Los Angeles,2020
2853016,6,Los Angeles,2020
706586,6,Los Angeles,2020
2820338,6,Los Angeles,2020
2540724,6,Los Angeles,2020
2832743,6,Los Angeles,2020
2598873,6,Los Angeles,2020
273618,6,Los Angeles,2020
2832432,6,Los Angeles,2020
2627378,6,Los Angeles,2020
2821310,6,Los Angeles,2020
2866006,6,Los Angeles,2020
914055,6,Los Angeles,2020
2866437,6,Los Angeles,2020
2848696,6,Los Angeles,2020
2377666,6,Los Angeles,2020
450640,6,Los Angeles,2020
1974770,6,Los Angeles,2020
2849558,6,Los Angeles,2020
787725,6,Los Angeles,2020
1469015,6,Los Angeles,2020
2698362,6,Los Angeles,2020
2415896,6,Los Angeles,2020
2824496,6,Los Angeles,2020
